Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31036;DAX;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.04479182101049;µg-m3;99.0;78.0;77.0;N;-1;43.704643;-1.038557
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31040;MARMANDE;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;7.0;6.6371181772658945;µg-m3;96.0;95.0;91.0;R;1;44.508782;0.142695
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31041;MONT DE MARSAN;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;8.606132208157526;µg-m3;97.0;42.0;41.0;N;-1;43.8961;-0.491403
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG02;ZAG BAYONNE;FR31043;Biarritz-hippodrome;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;5.0;4.87695870320339;µg-m3;89.0;100.0;89.0;R;1;43.470237;-1.553876
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31045;Bordeaux_GAUTIER;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;9.266823308270709;µg-m3;97.0;100.0;97.0;R;1;44.833825;-0.598525
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR31055;MONT-DE-MARSAN - MIDOUZE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;5.0;4.528586080586095;µg-m3;88.0;88.0;78.0;N;-1;43.888972;-0.507028
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR04;ZAR CHALON;FR32001;Chalon Centre Ville;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;8.852903379343172;µg-m3;96.0;100.0;96.0;R;1;46.782311;4.847322
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32005;Montceau-les-Mines 9me écluse;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.722884569803259;µg-m3;97.0;99.0;96.0;R;1;46.678785;4.366893
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32006;Macon Paul Bert;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;6.4662804445495405;µg-m3;97.0;100.0;97.0;R;1;46.316172;4.839994
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33101;PASTEUR;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.528029678483078;µg-m3;97.0;100.0;97.0;R;1;45.56472;5.928333
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR04;ZAR VALLEE-DE-LA-TARANTAISE;FR33121;Albertville;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.10802120548579;µg-m3;99.0;100.0;99.0;R;1;45.675;6.389722
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33201;LOVERCHY;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.327138206569979;µg-m3;77.0;100.0;77.0;N;-1;45.89528;6.118333
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR01;ZAR PAYS-DE-SAVOIE;FR33212;GAILLARD;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.132197360872032;µg-m3;99.0;100.0;99.0;R;1;46.193641;6.214534
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR03;ZAR VALLEE-DE-L-ARVE;FR33220;PASSY;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.304429561743675;µg-m3;98.0;99.0;97.0;R;1;45.92361;6.713611
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR33302;St Germain/Rhône;Rurale près des villes;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;7.0;6.89855866587254;µg-m3;;;;R;1;46.072224;5.820833
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR33305;Bourg-en-Bresse;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.654609130706735;µg-m3;96.0;95.0;91.0;R;1;46.211666;5.226389
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZAG02;ZAG ORLEANS;FR34014;St Jean;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;6.318750000000001;µg-m3;89.0;2.0;1.0;N;-1;47.917398;1.966258
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZAG01;ZAG TOURS;FR34024;Joué lès Tours;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.615828571428573;µg-m3;100.0;100.0;100.0;R;1;47.344139;0.653778
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZAG01;ZAG TOURS;FR34028;Pompidou;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;9.0;8.785800674497022;µg-m3;98.0;100.0;98.0;R;1;47.394639;0.704861
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZAG02;ZAG ORLEANS;FR34029;La_Source-CNRS;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.031717435107268;µg-m3;97.0;100.0;96.0;R;1;47.83775;1.944667
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34032;Leblanc;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.062577890606931;µg-m3;99.0;100.0;99.0;R;1;47.082778;2.405333
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34038;Verneuil;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.371798460461859;µg-m3;98.0;100.0;98.0;R;1;46.814694;2.610069
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34041;Fulbert;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.20604159405136;µg-m3;98.0;100.0;98.0;R;1;48.444417;1.510139
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34046;Dreux Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.099283319847439;µg-m3;99.0;100.0;99.0;R;1;48.729694;1.358472
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34048;Chartres_trafic;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;8.017897429933699;µg-m3;98.0;100.0;98.0;R;1;48.449158;1.492469
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34051;Chateauroux Sud;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.323153855099413;µg-m3;98.0;100.0;98.0;R;1;46.798278;1.693139
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZAR02;ZAR BLOIS;FR34061;Blois nord;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.949006089854088;µg-m3;99.0;100.0;99.0;R;1;47.594256;1.302667
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZAR02;ZAR BLOIS;FR34063;Blois_trafic;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;7.915818675481047;µg-m3;97.0;99.0;97.0;R;1;47.586544;1.326533
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34064;Montargis_trafic;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;8.0;7.604660283769746;µg-m3;99.0;100.0;99.0;R;1;48.006936;2.740111
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34065;Montargis Fond;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;5.783333333333334;µg-m3;83.0;1.0;1.0;N;-1;47.996994;2.731511
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34066;Montargis Les Cites;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.609071655488878;µg-m3;98.0;99.0;97.0;R;1;48.00145;2.72618
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZAG02;ZAG ORLEANS;FR34067;St Jean de la Ruelle;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.387379666588396;µg-m3;100.0;98.0;97.0;R;1;47.910303;1.873431
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAR01;ZAR LIMOGES;FR35027;LIMOGES - BERLAND;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.207586048117867;µg-m3;99.0;100.0;99.0;R;1;45.842204;1.259689
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR36002;Valence Urb. Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.187322491983545;µg-m3;100.0;100.0;100.0;R;1;44.933514;4.893481
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR36019;Romans-sur-Isère;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.420356234096733;µg-m3;99.0;100.0;99.0;R;1;45.0425;5.0443
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR36021;Drôme Rurale Sud-SND;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;5.0;4.990818918592025;µg-m3;96.0;99.0;94.0;R;1;44.569443;5.278972
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR36032;A7 Valence Est;Urbaine;PM2.5;Trafic;Oui;mesures indicatives;Moy. annuelle;8.0;8.436092990155373;µg-m3;;;;R;1;44.9492;4.890133
2023/01/01 00:00:00;2023/12/31 23:59:59;GWAD'AIR;FR01ZAG01;ZAG POINTE-A-PITRE;FR37006;PTP-VICTOIRE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.859921437924054;µg/m3;98.0;98.0;96.0;R;1;16.23674;-61.534101
2023/01/01 00:00:00;2023/12/31 23:59:59;GWAD'AIR;FR01ZRE01;ZR GUADELOUPE;FR37038;SXM Marigot;Urbaine;PM2.5;Fond;Oui;estimation objective;Moy. annuelle;7.0;7.378816273277196;µg/m3;97.0;100.0;96.0;R;1;18.070114;-63.081481
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO REUNION;FR04ZAR01;ZAR SAINT-DENIS;FR38008;Ecole JOINVILLE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;5.0;4.6162451476296855;µg-m3;97.0;100.0;97.0;R;1;-20.884575;55.453906
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO REUNION;FR04ZAR02;ZAR VOLCAN;FR38011;Station Luther King;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;5.0;5.320932654478111;µg-m3;99.0;100.0;99.0;R;1;-21.334406;55.45906
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO REUNION;FR04ZAR02;ZAR VOLCAN;FR38017;Grand Coude;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;3.0;3.171660818713448;µg-m3;98.0;100.0;98.0;R;1;-21.29433;55.62793
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO REUNION;FR04ZAR01;ZAR SAINT-DENIS;FR38020;Plateau Caillou;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;4.0;3.896980215203034;µg-m3;99.0;100.0;99.0;R;1;-21.022112;55.266773
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO REUNION;FR04ZAR01;ZAR SAINT-DENIS;FR38022;Chaussée Royale;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;4.0;4.457505518763794;µg-m3;94.0;22.0;21.0;N;-1;-20.998577;55.28062
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO REUNION;FR04ZAR02;ZAR VOLCAN;FR38023;BD BANKS;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;5.0;5.029471166622356;µg-m3;43.0;100.0;43.0;N;-1;-21.331703;55.478949
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO REUNION;FR04ZRE01;ZR LA REUNION;FR38024;RDT SAINT-LEU;Rurale près des villes;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;5.0;5.344101001306067;µg-m3;79.0;100.0;79.0;N;-1;-21.213212;55.302844
2023/01/01 00:00:00;2023/12/31 23:59:59;MADININAIR;FR02ZAR01;ZAR FORT-DE-FRANCE;FR39008;Ville de Schoelcher;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.259443815276192;µg-m3;91.0;100.0;91.0;R;1;14.616389;-61.100792
2023/01/01 00:00:00;2023/12/31 23:59:59;MADININAIR;FR02ZAR01;ZAR FORT-DE-FRANCE;FR39009;Lamentin;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.63353516534702;µg-m3;98.0;100.0;98.0;R;1;14.610653;-61.002586
2023/01/01 00:00:00;2023/12/31 23:59:59;MADININAIR;FR02ZRE01;ZR MARTINIQUE;FR39014;Sainte_Luce;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.470345318618728;µg-m3;97.0;99.0;96.0;R;1;14.468869;-60.927417
2023/01/01 00:00:00;2023/12/31 23:59:59;MADININAIR;FR02ZAR01;ZAR FORT-DE-FRANCE;FR39015;Fort-de-France - Hôtel de ville;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.521070931849824;µg-m3;69.0;95.0;66.0;N;-1;14.607444;-61.069778
2023/01/01 00:00:00;2023/12/31 23:59:59;MADININAIR;FR02ZAR01;ZAR FORT-DE-FRANCE;FR39016;Robert Bourg;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.233818888079629;µg-m3;95.0;99.0;94.0;R;1;14.678025;-60.939056
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GUYANE;FR03ZRE01;ZR GUYANE;FR40006;Kourou Gaston Monnerville Brady;Urbaine;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;8.0;7.899846824555206;µg-m3;;;;R;1;5.164248;-52.64649
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GUYANE;FR03ZAR01;ZAR ILE-DE-CAYENNE;FR40008;Caiena3;Urbaine;PM2.5;Fond;Oui;mesures indicatives;Moy. annuelle;8.0;8.372510288065849;µg-m3;;;;R;1;4.9378467;-52.32093
2023/01/01 00:00:00;2023/12/31 23:59:59;QUALITAIR CORSE;FR94ZAR01;ZAR AJACCIO;FR41001;AJACCIO CANETTO;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.307438400743873;µg-m3;98.0;100.0;98.0;R;1;41.924694;8.735694
2023/01/01 00:00:00;2023/12/31 23:59:59;QUALITAIR CORSE;FR94ZAR02;ZAR BASTIA;FR41002;BASTIA GIRAUD;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.393514765489287;µg-m3;99.0;100.0;99.0;R;1;42.697917;9.446417
2023/01/01 00:00:00;2023/12/31 23:59:59;QUALITAIR CORSE;FR94ZAR02;ZAR BASTIA;FR41017;BASTIA MONTESORO;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.38929188255614;µg-m3;93.0;99.0;93.0;R;1;42.671333;9.434639
2023/01/01 00:00:00;2023/12/31 23:59:59;QUALITAIR CORSE;FR94ZRE01;ZR CORSE;FR41024;VENACO;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;6.0343529125030475;µg-m3;95.0;99.0;94.0;R;1;42.236028;9.190028
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GRAND EST;FR44ZAG01;ZAG STRASBOURG;FR42010;Strasbourg Neudorf Ecoquartier Danube;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.093160133348663;µg-m3;99.0;100.0;99.0;R;1;48.572808;7.767833
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR42011;Haguenau-Place marché aux bestiaux;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.560669745958445;µg-m3;99.0;100.0;99.0;R;1;48.818352;7.786409
2023/01/01 00:00:00;2023/12/31 23:59:59;HAWA MAYOTTE;FR06ZRE01;ZR MAYOTTE;FR43002;Convalescence;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.221460432843223;µg-m3;88.0;78.0;69.0;N;-1;-12.778186;45.220235
2023/01/01 00:00:00;2023/12/31 23:59:59;HAWA MAYOTTE;FR06ZRE01;ZR MAYOTTE;FR43099;Kawéni Nord;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;15.0;15.040867520250792;µg-m3;90.0;98.0;87.0;R;1;-12.761174;45.226197
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR50060;Montauban;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.51099001950221;µg/m3;100.0;100.0;100.0;R;1;44.01285657;1.37530522
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR50225;Montpellier Liberté;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;15.0;15.296774193548382;µg-m3;24.0;99.0;24.0;N;-1;43.611606;3.827868
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR03;ZAR BESANCON;FR82006;Besançon Prévoyance;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.836864307475969;µg-m3;98.0;100.0;97.0;R;1;47.2474;6.015419
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR01;ZAR BELFORT-MONTBELIARD;FR82010;Montbéliard centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;8.0;7.664387096774159;µg-m3;97.0;100.0;97.0;R;1;47.510307;6.794
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR82040;Dole centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.5597073170732;µg-m3;92.0;76.0;70.0;N;-1;47.09672;5.496389
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR82050;Lons-le-Saunier CV;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;6.0;6.380116279069771;µg-m3;98.0;100.0;98.0;R;1;46.671321;5.55662
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR82060;Vesoul Pres Caillet;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.348551690704145;µg-m3;98.0;96.0;94.0;R;1;47.620022;6.157642
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR82070;Baume-les-Dames;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. annuelle;7.0;6.577414457549918;µg-m3;98.0;100.0;98.0;R;1;47.351288;6.359722
